au_1_left,au_1_right,au_2_left,au_2_right,au_4_left,au_4_right,au_5,au_6,au_7,au_10,au_12_left,au_12_right,au_25,au_26,au_45_left,au_45_right,frame,name, sadness, neutral, contempt, disgust, anger, surprise, fear, happiness
0.293477,0.293477,0.126788,0.126788,0.232023,0.232023,0.0326804,0.0673006,0.273217,0.308511,0.228117,0.228117,0.0823342,0.103268,0.293477,0.293477,4691,frame.04691.jpg,0.003929688,0.957563,0.007693515,6.18E-05,0.000159163,0.000238861,9.98E-06,0.03034397
0.143069,0.143069,0.667656,0.667656,0.667656,0.667656,0.0476897,0.953794,0.0476897,0.143069,0.0476897,0.0476897,0.953794,0.238449,0.143069,0.143069,4692,frame.04692.jpg,0.004299193,0.9440485,0.014411297,0.000681298,0.003615098,0.009041119,0.000410575,0.023492895
0.5,0.5,0.8,0.8,0.25,0.25,0,0.1,0.9,0.85,0.25,0.25,0.1,0.75,0.1,0.1,4693,frame.04693.jpg,0.001377849,0.9442703,0.011975211,0.000115699,0.000403179,0.00016927,5.60E-06,0.04168287
0.05,0.05,0.35,0.35,0.45,0.45,0,0.1,0,0.1,0.85,0.85,0.1,0.05,0.15,0.15,4694,frame.04694.jpg,0.002167153,0.7942402,0.006973155,0.000156366,0.00049577,0.061329335,0.00048275,0.134155273
0.0407826,0.0407826,0.285478,0.285478,0.367043,0.367043,0,0.0815652,0,0.0815652,0.693304,0.693304,0.0815652,0.0407826,0.122348,0.122348,4695,frame.04695.jpg,0.00191982,0.556906343,0.009158085,0.000264029,0.001005731,0.2667904,0.002935081,0.161020532
0.95,0.95,0.2,0.2,0.55,0.55,0,0,0.85,0.1,0.65,0.65,0,0.2,0,0,4696,frame.04696.jpg,0.229708955,0.647617161,0.014420233,0.000961396,0.000888824,0.003306812,0.001983054,0.101113543
0.4,0.4,0.6,0.6,0.75,0.75,0.05,0,0.9,0.9,0.3,0.3,0.9,0.35,0.15,0.15,4697,frame.04697.jpg,0.003320607,0.9235043,0.014661953,0.00030471,0.000818613,0.001114591,3.99E-05,0.056235302
0.2,0.2,0.05,0.05,0.15,0.15,0.05,0.1,0,0.1,0.9,0.9,0.05,0.85,0.1,0.1,4698,frame.04698.jpg,0.00075771,0.697650552,0.010015708,0.000167197,0.000465188,0.100112826,0.000327897,0.190502912
0.261053,0.261053,0.0204699,0.0204699,0.320215,0.320215,0.0602861,0.379378,0.0199081,0.0608479,0.249009,0.249009,0.0204699,0.0891824,0.0210316,0.0210316,4699,frame.04699.jpg,0.002771702,0.8576443,0.006981322,9.58E-05,0.000431696,0.009045355,0.000243092,0.122786686
0.65,0.65,0.05,0.05,0.8,0.8,0.15,0.95,0.05,0.15,0.6,0.6,0.05,0.2,0.05,0.05,4700,frame.04700.jpg,0.10371846,0.8340314,0.018641844,0.000688252,0.001990996,0.003245394,0.001031797,0.036651876
0.170971,0.170971,0.273553,0.273553,0,0,0.0341941,0,0.102582,0.102582,0.376135,0.376135,0.0341941,0.376135,0.102582,0.102582,4701,frame.04701.jpg,0.0011604,0.83761096,0.011706342,0.00021522,0.000696692,0.022008985,0.000127946,0.126473486
0.276089,0.276089,0.0940483,0.0940483,0.0496705,0.0496705,0.0303825,0.0496705,0.513346,0.0414769,0.11069,0.11069,0.477417,0.284537,0.488511,0.488511,4702,frame.04702.jpg,0.002455502,0.8778201,0.013340668,9.40E-05,0.000189871,0.000232041,8.71E-06,0.105859108
0.497525,0.497525,0.099505,0.099505,0.099505,0.099505,0.0497525,0.099505,0.99505,0.0497525,0.099505,0.099505,0.945297,0.447772,0.945297,0.945297,4703,frame.04703.jpg,0.007764623,0.8495577,0.011867411,0.000187768,0.00040553,0.00077113,4.53E-05,0.1294005
0.61599,0.61599,0,0,0.492792,0.492792,0.780254,0,0.82132,0.082132,0.657056,0.657056,0.041066,0.492792,0.041066,0.041066,4704,frame.04704.jpg,0.021449067,0.8498028,0.01219993,0.000473804,0.000980974,0.001718702,0.000183904,0.113190822
0.0265331,0.0265331,0,0,0.0619106,0.0619106,0.0265331,0,0.176888,0.0265331,0.14151,0.14151,0.00884438,0.0530663,0.176888,0.176888,4705,frame.04705.jpg,0.001075088,0.9364893,0.007007635,3.43E-05,0.000144379,0.000754436,1.25E-05,0.054482408
0.55,0.55,0.7,0.7,0.5,0.5,0.95,0.1,0.1,0.95,0.25,0.25,0,0.7,0.9,0.9,4706,frame.04706.jpg,0.010229952,0.895912349,0.020228395,0.000669845,0.000860898,0.000957196,5.72E-05,0.071084194
0.421812,0.421812,0.517744,0.517744,0.377873,0.377873,0.67592,0.0724986,0.0742075,0.704971,0.197481,0.197481,0.0324689,0.510908,0.640525,0.640525,4707,frame.04707.jpg,0.03360768,0.906761646,0.022615198,0.001528635,0.002140383,0.00178175,0.000144586,0.031420108
0.95,0.95,0.65,0.65,0.7,0.7,0.1,0.05,0.1,0.95,0.6,0.6,0.95,0.45,0.1,0.1,4708,frame.04708.jpg,0.218739852,0.681477249,0.012992206,0.00153777,0.003347952,0.048133805,0.023248412,0.010522753
0.05,0.05,0.65,0.65,0.35,0.35,0.9,0.85,0.9,0.05,0.7,0.7,0.15,0.2,0.95,0.95,4709,frame.04709.jpg,0.000627869,0.7671061,0.013124533,8.75E-05,0.000196927,0.000572063,4.99E-06,0.218280017
0.572603,0.572603,0.286301,0.286301,0.636225,0.636225,0.636225,0.572603,0.0636225,0.0318113,0.159056,0.159056,0.0636225,0.0954338,0.0318113,0.0318113,4710,frame.04710.jpg,0.053633694,0.7127116,0.016117154,0.00072952,0.001435115,0.08518496,0.017812725,0.112375274
0.9,0.9,0.45,0.45,1,1,1,0.9,0.1,0.05,0.25,0.25,0.1,0.15,0.05,0.05,4711,frame.04711.jpg,0.138001651,0.635203362,0.021332907,0.001362025,0.002161684,0.053593136,0.02700644,0.121338829
0.7,0.7,0.6,0.6,0.05,0.05,0.15,0.1,0.05,0,0.7,0.7,0.15,1,0,0,4712,frame.04712.jpg,0.006041187,0.6563641,0.010011211,0.000619495,0.002265903,0.185529619,0.004972294,0.134196192
0.7,0.7,0.9,0.9,0.6,0.6,0.9,0.9,0.05,0.15,0.1,0.1,0.05,0.2,0.05,0.05,4713,frame.04713.jpg,0.018007902,0.9262092,0.020085665,0.000214034,0.00097927,0.005290099,0.000663962,0.028549828
0.685425,0.685425,0.88126,0.88126,0.587507,0.587507,0.88126,0.88126,0.0489589,0.146877,0.0979178,0.0979178,0.0489589,0.195836,0.0489589,0.0489589,4714,frame.04714.jpg,0.008388393,0.863526642,0.01924981,0.000386284,0.001576057,0.041419264,0.002363482,0.06309008
0.75,0.75,0.35,0.35,0.15,0.15,0,0.95,0.05,0.1,0.4,0.4,0.1,0.4,0.15,0.15,4715,frame.04715.jpg,0.02503855,0.9350915,0.009392994,0.000114711,0.0006894,0.000325574,5.52E-05,0.029292103
0.415178,0.415178,0.322799,0.322799,0.344135,0.344135,0.270102,0.738973,0.309785,0.0493548,0.332471,0.332471,0.334463,0.302459,0.344135,0.344135,4716,frame.04716.jpg,0.002093939,0.8421266,0.01407769,8.32E-05,0.000175185,0.000341576,8.89E-06,0.141092956
0.15,0.15,0.5,0.5,0.9,0.9,0.9,0.9,0.95,0,0.45,0.45,0.95,0.35,0.9,0.9,4717,frame.04717.jpg,0.001513304,0.820344567,0.016639272,0.000272305,0.00064853,0.000858842,2.11E-05,0.159702048
0.2,0.2,0.1,0.1,0.9,0.9,0.95,0.95,0.05,0.15,0.2,0.2,0.15,0.7,0.9,0.9,4718,frame.04718.jpg,0.015649037,0.902143061,0.022469418,0.001845801,0.00532155,0.002406965,0.00024355,0.049920615
0.189751,0.189751,0.212263,0.212263,0.472371,0.472371,0.363292,0.373074,0.0376555,0.0542728,0.160405,0.160405,0.0836197,0.429355,0.491936,0.491936,4719,frame.04719.jpg,0.003129203,0.904718459,0.012831262,0.000246244,0.000690402,0.001742144,5.65E-05,0.07658584
0.6,0.6,0.9,0.9,0.75,0.75,0.1,0.15,0.1,0,0.45,0.45,0.15,0.9,0.85,0.85,4720,frame.04720.jpg,0.0679431,0.85295856,0.019912718,0.002167833,0.004324424,0.003418194,0.000701849,0.04857333
0.15,0.15,0.1,0.1,0.65,0.65,1,0.05,1,0.9,0.9,0.9,0.1,0,0.05,0.05,4721,frame.04721.jpg,0.001153804,0.9168343,0.009350188,5.42E-05,0.000264609,0.00017982,5.24E-06,0.0721578
0.15,0.15,0.1,0.1,0.65,0.65,1,0.05,1,0.9,0.9,0.9,0.1,0,0.05,0.05,4722,frame.04722.jpg,0.001153804,0.9168343,0.009350188,5.42E-05,0.000264609,0.00017982,5.24E-06,0.0721578
0.402366,0.402366,0.491781,0.491781,0.715318,0.715318,0,0.84944,0.134122,0.0894148,0.357659,0.357659,0.134122,0.0447074,0.0447074,0.0447074,4723,frame.04723.jpg,0.010589297,0.933153868,0.008904488,0.000161518,0.000863417,0.001533415,8.84E-05,0.044705562
0.45,0.45,0.55,0.55,0.8,0.8,0,0.95,0.15,0.1,0.4,0.4,0.15,0.05,0.05,0.05,4724,frame.04724.jpg,0.003988195,0.9010261,0.010962585,0.000125449,0.000662126,0.001787575,7.52E-05,0.081372716
0.166425,0.166425,0.23887,0.23887,0.324236,0.324236,0.0957445,0.145669,0.587389,0.614996,0.257862,0.257862,0.0448368,0.514944,0.0362222,0.0362222,4725,frame.04725.jpg,0.002769421,0.9412194,0.012106259,0.000187636,0.000858785,0.000835323,3.43E-05,0.04198891
0.2,0.2,0.3,0.3,0.4,0.4,0.15,0.1,0.9,0.95,0.35,0.35,0.05,0.8,0.05,0.05,4726,frame.04726.jpg,0.002548982,0.893887043,0.015846452,0.000448107,0.001002571,0.000909715,2.57E-05,0.08533138
0.35,0.35,0.6,0.6,0.95,0.95,1,0.85,0.1,0.05,0.4,0.4,0,0.15,0.15,0.15,4727,frame.04727.jpg,0.003084024,0.87146455,0.024141597,0.000297934,0.001418645,0.009476624,0.000336165,0.08978044
0.9,0.9,0.4,0.4,0.7,0.7,0.85,0.1,0.1,0,0.35,0.35,1,0,0.15,0.15,4728,frame.04728.jpg,0.2345194,0.63558495,0.014934794,0.00118871,0.001747401,0.05015372,0.03438147,0.027489547
0.817803,0.817803,0.00856343,0.00856343,0.374327,0.374327,0.058124,0.121921,0.121921,0.11978,0.646321,0.646321,0.101262,0.23956,0.043138,0.043138,4729,frame.04729.jpg,0.264366984,0.483635545,0.017578697,0.003378895,0.003444957,0.113743171,0.05102997,0.062821776
0.3,0.3,0.2,0.2,0,0,0.05,0.05,0.1,0.05,0.9,0.9,0,0.25,0.1,0.1,4730,frame.04730.jpg,0.00125053,0.6490981,0.007614134,8.66E-05,0.000235511,0.02648147,0.000240133,0.314993471
0.3,0.3,0.2,0.2,0,0,0.05,0.05,0.1,0.05,0.9,0.9,0,0.25,0.1,0.1,4731,frame.04731.jpg,0.00125053,0.6490981,0.007614134,8.66E-05,0.000235511,0.02648147,0.000240133,0.314993471
0.6,0.6,0.8,0.8,0.4,0.4,0,0,0.15,0.05,1,1,0.05,0,0,0,4732,frame.04732.jpg,0.017699622,0.6155686,0.007397937,0.00036709,0.000974706,0.04117295,0.003430449,0.313388646
0,0,0.255232,0.255232,0.0425386,0.0425386,0,0.0850773,0.127616,0.127616,0.553002,0.553002,0.0425386,0.0850773,0.0425386,0.0425386,4733,frame.04733.jpg,0.001025946,0.8151577,0.014142147,0.000142579,0.000479459,0.016721532,0.000127768,0.15220286
0,0,0.192596,0.192596,0.0320993,0.0320993,0,0.0641987,0.096298,0.096298,0.417291,0.417291,0.0320993,0.0641987,0.0320993,0.0320993,4734,frame.04734.jpg,0.001881764,0.883522749,0.010194463,0.00016271,0.000674264,0.023095362,0.000212875,0.080255814
0.45,0.45,0.15,0.15,1,1,0.1,0.1,0.95,0.05,0.95,0.95,0,0.1,1,1,4735,frame.04735.jpg,0.038273737,0.7758678,0.023486024,0.000404931,0.000666712,0.000596074,6.67E-05,0.16063796
0.64461,0.64461,0.765474,0.765474,0.805762,0.805762,0,0.765474,0.0402881,0.0402881,0.765474,0.765474,0.0805762,0.604322,0.805762,0.805762,4736,frame.04736.jpg,0.026529668,0.855190933,0.020473518,0.000637764,0.001022092,0.001646822,0.000184966,0.094314255
0.8,0.8,0.95,0.95,1,1,0,0.95,0.05,0.05,0.95,0.95,0.1,0.75,1,1,4737,frame.04737.jpg,0.07788578,0.801393747,0.02126243,0.001328776,0.001822392,0.001855574,0.000374943,0.09407639
0.549458,0.549458,0.0499507,0.0499507,0.799211,0.799211,0.0999014,0.149852,0,0,0.249754,0.249754,0.149852,0.899113,0.0999014,0.0999014,4738,frame.04738.jpg,0.051928073,0.80647403,0.012553981,0.002251625,0.005935201,0.09390552,0.01621937,0.010732174
0.448009,0.448009,0.222509,0.222509,0.227495,0.227495,0.0333378,0.412677,0,0.352868,0.171562,0.171562,0.0598086,0.162813,0.0529416,0.0529416,4739,frame.04739.jpg,0.003113878,0.901021,0.009308955,9.14E-05,0.000482186,0.04743211,0.001170715,0.03737981
0.95,0.95,0.55,0.55,0.3,0.3,0.05,1,0,0.9,0.35,0.35,0.1,0.1,0.1,0.1,4740,frame.04740.jpg,0.04891619,0.9221608,0.010919487,0.000199067,0.000828136,0.000838241,0.000223597,0.015914496
0.483635,0.483635,0.279999,0.279999,0.152727,0.152727,0.0254545,0.509089,0,0.45818,0.178181,0.178181,0.0509089,0.0509089,0.0509089,0.0509089,4741,frame.04741.jpg,0.006088617,0.872781932,0.009609463,0.000126952,0.000615333,0.042475186,0.001619225,0.06668331
0.4,0.4,0.15,0.15,0.35,0.35,0,0.9,0,0.9,0.05,0.05,0.05,0.4,0.1,0.1,4742,frame.04742.jpg,0.015038945,0.952142239,0.02014778,0.000285701,0.001607473,0.000981683,0.000152203,0.009643953
0.309885,0.309885,0.531327,0.531327,0.141849,0.141849,0,0.0847682,0,0.13921,0.0591514,0.0591514,0.00470934,0.119338,0.0366397,0.0366397,4743,frame.04743.jpg,0.003359889,0.8500475,0.015057518,0.00021524,0.0009071,0.09520085,0.001510601,0.03370128
0.476754,0.476754,0.905833,0.905833,0.190702,0.190702,0,0,0,0.0953509,0.0953509,0.0953509,0,0.143026,0.0476754,0.0476754,4744,frame.04744.jpg,0.000957494,0.930823565,0.009382314,4.99E-05,0.000254758,0.006280525,6.49E-05,0.052186567
0.85,0.85,0.05,0.05,0.8,0.8,0.85,0,0.85,0,0.55,0.55,0.05,0.7,0.1,0.1,4745,frame.04745.jpg,0.06718571,0.849011362,0.02032839,0.000663763,0.001355592,0.001078172,0.000195452,0.060181532
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746,frame.04746.jpg,0.001127156,0.9189687,0.00815766,6.29E-05,0.000373402,0.030657392,0.000227234,0.040425636
0.95,0.95,0.6,0.6,0.25,0.25,0.05,0.1,0.1,0.05,0.65,0.65,0.05,0.45,0.1,0.1,4747,frame.04747.jpg,0.034054678,0.7987445,0.00922969,0.000304491,0.000531687,0.004164847,0.000929332,0.152040809
0.949766,0.949766,0.599853,0.599853,0.249939,0.249939,0.0499877,0.0999754,0.0999754,0.0499877,0.64984,0.64984,0.0499877,0.449889,0.0999754,0.0999754,4748,frame.04748.jpg,0.015502523,0.848996043,0.007474714,0.000238931,0.0006518,0.00203693,0.000286691,0.124812365
0.6,0.6,0.15,0.15,0.35,0.35,0,0.85,0.05,0.1,0.15,0.15,0.05,0,0,0,4749,frame.04749.jpg,0.016792225,0.934401751,0.010869248,8.36E-05,0.000346472,0.00230561,0.000236836,0.03496424
0.928291,0.928291,2.05E-05,2.05E-05,0.18569,0.18569,0.835388,0.0465267,0.0928277,1.37E-05,0.0928414,0.0928414,0.0464173,0,0.0464104,0.0464104,4750,frame.04750.jpg,0.199921459,0.5480675,0.007636308,0.000631227,0.000857395,0.117416181,0.07642847,0.04904143
1,1,0,0,0.2,0.2,0.9,0.05,0.1,0,0.1,0.1,0.05,0,0.05,0.05,4751,frame.04751.jpg,0.272519022,0.512435734,0.007021494,0.000815879,0.001430919,0.08041424,0.07911689,0.046245817
0.4,0.4,0.3,0.3,1,1,1,0.05,0.15,0.1,0.55,0.55,0.1,0.7,0.85,0.85,4752,frame.04752.jpg,0.06303643,0.82193017,0.042851467,0.002593379,0.004511191,0.001949108,0.000405219,0.06272304
0.4,0.4,0.3,0.3,1,1,1,0.05,0.15,0.1,0.55,0.55,0.1,0.7,0.85,0.85,4753,frame.04753.jpg,0.06303643,0.82193017,0.042851467,0.002593379,0.004511191,0.001949108,0.000405219,0.06272304
0.3,0.3,0.85,0.85,1,1,0.05,0.1,0.15,0.1,0.7,0.7,0.1,0.45,0.15,0.15,4754,frame.04754.jpg,0.003597825,0.8893229,0.018927094,0.000581455,0.003010869,0.019182919,0.000420081,0.064956896
0.699596,0.699596,0.249856,0.249856,0.399769,0.399769,0.999424,0.149914,0.149914,0.0999423,0.799539,0.799539,0.949452,0.499712,0.0999423,0.0999423,4755,frame.04755.jpg,0.058409166,0.694347739,0.0243497,0.001723268,0.004078402,0.124299109,0.017411467,0.07538115
0.7,0.7,0.25,0.25,0.4,0.4,1,0.15,0.15,0.1,0.8,0.8,0.95,0.5,0.1,0.1,4756,frame.04756.jpg,0.051347807,0.593663,0.02319809,0.001757051,0.002610738,0.099905565,0.020872138,0.206645623
0.733002,0.733002,0.488668,0.488668,0.293201,0.293201,0,0.977336,0.0488668,0.0977336,0,0,0.0488668,0.195467,0.0488668,0.0488668,4757,frame.04757.jpg,0.01571337,0.9276478,0.011089157,0.000102039,0.000431093,0.000424771,5.42E-05,0.0445375
0.144964,0.144964,0.386571,0.386571,0.0483213,0.0483213,0.144964,0.0483213,0.0966427,0.144964,0.483213,0.483213,0.0483213,0.289928,0.0193274,0.0193274,4758,frame.04758.jpg,0.001048318,0.766573966,0.008670298,0.000159973,0.000557102,0.09622242,0.00047614,0.1262918
0.125506,0.125506,0.334683,0.334683,0.0418354,0.0418354,0.125506,0.0418354,0.0836708,0.125506,0.418354,0.418354,0.0418354,0.251012,0,0,4759,frame.04759.jpg,0.001615381,0.81442,0.012387974,0.000212569,0.00077906,0.037208058,0.000327008,0.13304998
0.45,0.45,0.6,0.6,0.1,0.1,0.85,0.05,0.1,0.05,0.3,0.3,0.05,0.9,0.95,0.95,4760,frame.04760.jpg,0.003194753,0.703705251,0.013580076,0.000438023,0.00041642,0.002990137,5.49E-05,0.2756204
0.213686,0.213686,0,0,0.427371,0.427371,0.769268,0.812005,0,0.128211,0,0,0.769268,0.470108,0.769268,0.769268,4761,frame.04761.jpg,0.012448547,0.903510034,0.017697021,0.000999263,0.002043254,0.001729517,0.000153695,0.061418697
0.25,0.25,0,0,0.5,0.5,0.9,0.95,0,0.15,0,0,0.9,0.55,0.9,0.9,4762,frame.04762.jpg,0.024921918,0.928413153,0.014762538,0.000939184,0.002764331,0.001445157,0.000184577,0.026569147
0.515621,0.515621,0.187499,0.187499,0.749995,0.749995,0.0937493,0.937493,0.937493,0.140624,0.70312,0.70312,0.937493,0.0468747,0.843744,0.843744,4763,frame.04763.jpg,0.004975151,0.871988,0.018518172,0.000134052,0.000256856,0.000223807,9.96E-06,0.103894025
0.55,0.55,0.2,0.2,0.8,0.8,0.1,1,1,0.15,0.75,0.75,1,0.05,0.9,0.9,4764,frame.04764.jpg,0.038145933,0.830781639,0.02754367,0.000460496,0.000855857,0.000521218,6.68E-05,0.101624355
0.9,0.9,0.65,0.65,0.7,0.7,0.15,0,0.85,0,0.65,0.65,0.05,0.05,0.05,0.05,4765,frame.04765.jpg,0.061673615,0.8302049,0.011445731,0.000192284,0.0004822,0.000408497,0.000111351,0.09548143
0.563735,0.563735,0.469465,0.469465,0.467175,0.467175,0.198697,0,0.472052,0.00587335,0.457718,0.457718,0.0270768,0.13867,0.0329501,0.0329501,4766,frame.04766.jpg,0.022932446,0.7917838,0.00850517,0.000150786,0.000331385,0.002133937,0.000234763,0.17392768
0.65,0.65,1,1,0.75,0.75,1,0,0.1,0.05,0.9,0.9,0,0.95,0.05,0.05,4767,frame.04767.jpg,0.011583515,0.4013171,0.022820707,0.002303263,0.005040191,0.457160145,0.025661437,0.074113645
0.39144,0.39144,0.63609,0.63609,0.92967,0.92967,0.92967,0,0.09786,0.14679,0.29358,0.29358,0,0.44037,0.09786,0.09786,4768,frame.04768.jpg,0.010299781,0.622695446,0.019518782,0.002999847,0.011999226,0.276976377,0.022259794,0.033250764
0.209491,0.209491,0.250482,0.250482,0.352388,0.352388,0.345264,0.00712409,0.0434677,0.0473913,0.144651,0.144651,0.00712409,0.220539,0.157453,0.157453,4769,frame.04769.jpg,0.002238551,0.9266625,0.013361983,0.000113396,0.000502526,0.002076994,4.88E-05,0.054995295
0.85,0.85,0.75,0.75,1,1,0.95,0.05,0.15,0.1,0.55,0.55,0.05,0.85,0.95,0.95,4770,frame.04770.jpg,0.1617849,0.782559,0.02207272,0.001464498,0.002649463,0.00146512,0.000438472,0.027565863
0.50342,0.50342,0.451699,0.451699,0.632643,0.632643,0.555141,0.0349737,0.0897323,0.0608341,0.339144,0.339144,0.0380115,0.545949,0.846339,0.846339,4771,frame.04771.jpg,0.04730241,0.8713884,0.015796525,0.000567018,0.000824653,0.000867576,0.00013071,0.06312274
0.2,0.2,0.3,0.3,0.9,0.9,0.1,0.1,0.05,0.05,0.35,0.35,0.15,0.9,0.1,0.1,4772,frame.04772.jpg,0.008273429,0.8041195,0.016233956,0.001939955,0.005419559,0.08350021,0.002853759,0.07765963
0.363292,0.363292,0.323433,0.323433,0.588395,0.588395,0.0365222,0.342046,0.308509,0.308509,0.356971,0.356971,0.0547834,0.573119,0.0670746,0.0670746,4773,frame.04773.jpg,0.004214875,0.9365764,0.01430386,0.000242001,0.001411067,0.001355038,7.35E-05,0.0418232
0.73405,0.73405,0.540879,0.540879,0.656781,0.656781,0,0.772684,0.73405,0.73405,0.579513,0.579513,0,0.618147,0.0772684,0.0772684,4774,frame.04774.jpg,0.006522475,0.883166969,0.025559353,0.000330923,0.001115327,0.000528708,3.01E-05,0.08274615
0.3,0.3,0.7,0.7,0.55,0.55,0.9,0,0.9,0.95,0.8,0.8,0.05,0.55,0.1,0.1,4775,frame.04775.jpg,0.000669768,0.8337904,0.010251181,7.33E-05,0.00026991,0.000665488,8.84E-06,0.15427117
0.222958,0.222958,0.520235,0.520235,0.408756,0.408756,0.668873,0,0.668873,0.706033,0.594554,0.594554,0.0371596,0.408756,0.0743192,0.0743192,4776,frame.04776.jpg,0.00167327,0.8521425,0.014830382,0.000191028,0.000675057,0.004198641,8.34E-05,0.126205713
0.9,0.9,0.7,0.7,0.25,0.25,0.05,0,0.15,0.1,0.15,0.15,0.1,0.55,0.15,0.15,4777,frame.04777.jpg,0.012409454,0.926003039,0.012957112,0.000367437,0.001245091,0.006301839,0.000629557,0.04008645
0.9,0.9,0.7,0.7,0.25,0.25,0.05,0,0.15,0.1,0.15,0.15,0.1,0.55,0.15,0.15,4778,frame.04778.jpg,0.012409454,0.926003039,0.012957112,0.000367437,0.001245091,0.006301839,0.000629557,0.04008645
0.75,0.75,0,0,0,0,0.05,0.9,0.05,0.1,0.25,0.25,0,0.3,0.1,0.1,4779,frame.04779.jpg,0.006708345,0.92316854,0.009953171,6.19E-05,0.000277239,0.000294005,2.60E-05,0.059510775
0.184511,0.184511,0.458835,0.458835,0.215922,0.215922,0.523317,0.243005,0.496327,0.0749833,0.32241,0.32241,0,0.548833,0.0749833,0.0749833,4780,frame.04780.jpg,0.002042651,0.8279486,0.009910843,0.000175439,0.000524942,0.00180493,3.84E-05,0.1575542
0.05,0.05,0.85,0.85,0.4,0.4,0.95,0.1,0.9,0.1,0.5,0.5,0,0.9,0.1,0.1,4781,frame.04781.jpg,0.001100326,0.812680542,0.013319553,0.00042284,0.001546365,0.003755409,3.86E-05,0.167136416
0.5,0.5,0.75,0.75,0,0,0.95,1,0.1,0.85,0.3,0.3,0.95,1,0.9,0.9,4782,frame.04782.jpg,0.005094504,0.907824755,0.01944191,0.00181527,0.004401616,0.001056367,8.75E-05,0.06027802
0.369737,0.369737,0.430655,0.430655,0.0536003,0.0536003,0.54371,0.571974,0.177128,0.493883,0.196382,0.196382,0.657611,0.672474,0.629347,0.629347,4783,frame.04783.jpg,0.01614501,0.906917453,0.025236974,0.000671893,0.001102899,0.000751174,5.55E-05,0.049119126
0.65,0.65,0.05,0.05,0.4,0.4,0.05,0.05,0.9,0.1,0.2,0.2,0.9,0.8,0.9,0.9,4784,frame.04784.jpg,0.016261622,0.879930437,0.019856002,0.00136039,0.003352378,0.001517941,0.000202247,0.07751899
0.95,0.95,0.25,0.25,0.8,0.8,0.15,0.95,0,0.05,0.6,0.6,0.15,0.45,0.05,0.05,4785,frame.04785.jpg,0.241591543,0.6891616,0.016750492,0.001569403,0.002411506,0.005878305,0.004632412,0.03800475
0.95,0.95,0.25,0.25,0.8,0.8,0.15,0.95,0,0.05,0.6,0.6,0.15,0.45,0.05,0.05,4786,frame.04786.jpg,0.241591543,0.6891616,0.016750492,0.001569403,0.002411506,0.005878305,0.004632412,0.03800475
0.1,0.1,0.35,0.35,0.65,0.65,0.1,0.15,0.1,0.85,0,0,0,0.85,0.1,0.1,4787,frame.04787.jpg,0.013721669,0.9255359,0.010889177,0.001576872,0.007668086,0.029135559,0.002281721,0.009190978
0.148063,0.148063,0.305862,0.305862,0.5053,0.5053,0.0868751,0.117715,0.148063,0.650256,0.0107978,0.0107978,0.0719852,0.68265,0.0796766,0.0796766,4788,frame.04788.jpg,0.006291359,0.975764,0.005575393,0.000162463,0.001096502,0.006734694,0.000262955,0.004112676
1,1,0.55,0.55,0.15,0.15,0.15,0.05,1,0.05,0.15,0.15,1,0.5,0.05,0.05,4789,frame.04789.jpg,0.015109791,0.8593526,0.011151009,0.000167557,0.000500999,0.000497607,5.10E-05,0.113169439
0.81237,0.81237,0.467051,0.467051,0.137604,0.137604,0.154477,0.0439931,0.840491,0.0777391,0.131979,0.131979,0.806745,0.419308,0.0758644,0.0758644,4790,frame.04790.jpg,0.016400898,0.8830855,0.009470528,0.000124105,0.000367144,0.000597751,4.70E-05,0.089907095
0.2,0.2,0.65,0.65,0.45,0.45,0.9,0.1,0.95,1,0.3,0.3,0.05,0.45,0.95,0.95,4791,frame.04791.jpg,0.00159256,0.9726822,0.007694674,0.000148059,0.000756899,0.000447422,1.01E-05,0.016668066
0.97973,0.97973,0.685811,0.685811,0,0,0.0489865,0.097973,0.097973,0,0.832771,0.832771,0.097973,0.391892,0,0,4792,frame.04792.jpg,0.00498736,0.6381584,0.008481116,0.000298077,0.000772718,0.022715893,0.001240716,0.323345721
1,1,0.7,0.7,0,0,0.05,0.1,0.1,0,0.85,0.85,0.1,0.4,0,0,4793,frame.04793.jpg,0.011402936,0.7174209,0.017437369,0.000634809,0.00125515,0.052722924,0.00313157,0.195994347
0.179163,0.179163,0.447906,0.447906,0.0895813,0.0895813,0.134372,0.134372,0.0447906,0.0447906,0.537488,0.537488,0.0895813,0.895813,0.134372,0.134372,4794,frame.04794.jpg,0.001499178,0.847255647,0.009177309,0.000282873,0.00085585,0.030590065,0.000194505,0.110144556
0.186011,0.186011,0.465027,0.465027,0.0930055,0.0930055,0.139508,0.139508,0.0465027,0.0465027,0.558033,0.558033,0.0930055,0.930055,0.139508,0.139508,4795,frame.04795.jpg,0.001376618,0.7886302,0.009654319,0.000243284,0.000558968,0.020791076,0.000130841,0.178614721
0,0,0.15,0.15,1,1,0.1,0.85,0.9,0.05,0.7,0.7,1,0.25,1,1,4796,frame.04796.jpg,0.004803844,0.8001103,0.024951255,0.001161335,0.002300704,0.001866753,9.88E-05,0.164707035
