au_1_left, au_1_right, au_2_left, au_2_right, au_4_left, au_4_right, au_5, au_6, au_7, au_10, au_12_left, au_12_right, au_25, au_26, au_45_left, au_45_rightframe,,name, sadness, neutral, contempt, disgust, anger, surprise, fear, happiness
0.4,0.4,1,1,0.65,0.65,0.1,1,0.15,0.1,0.6,0.6,0.85,0.1,0.15,0.15,9341,frame.09341.jpg,0.004176223,0.898789942,0.017467301,0.000342714,0.001433056,0.002111,0.000110948,0.075568825
0.38952,0.38952,0.9738,0.9738,0.63297,0.63297,0.09738,0.9738,0.14607,0.09738,0.58428,0.58428,0.82773,0.09738,0.14607,0.14607,9342,frame.09342.jpg,0.001324067,0.839196265,0.011287085,8.44E-05,0.00034872,0.001151559,2.62E-05,0.146581709
0.35,0.35,0.85,0.85,0.2,0.2,1,0.1,0.1,1,0.95,0.95,0.1,0.3,0.1,0.1,9343,frame.09343.jpg,0.002954102,0.8851212,0.008346923,0.000150119,0.000553347,0.042705707,0.00041008,0.059758477
0.288835,0.288835,0.701457,0.701457,0.165049,0.165049,0.825244,0.0825244,0.0825244,0.825244,0.783981,0.783981,0.0825244,0.247573,0.0825244,0.0825244,9344,frame.09344.jpg,0.001983313,0.782905,0.010871436,0.00024853,0.000823607,0.06504015,0.000468806,0.137659147
0.55,0.55,0.2,0.2,0.45,0.45,0.1,0.1,1,0.95,0.95,0.95,1,0.1,0.05,0.05,9345,frame.09345.jpg,0.013754079,0.852269948,0.023040932,0.000381206,0.00152234,0.000942902,8.39E-05,0.108004741
0.219168,0.219168,0.362036,0.362036,0.291886,0.291886,0.0287766,0.0693743,0.653145,0.273377,0.374872,0.374872,0.693743,0.373858,0.379768,0.379768,9346,frame.09346.jpg,0.007761465,0.793603063,0.023994729,0.000748937,0.000970068,0.002165537,7.77E-05,0.1706785
0.15,0.15,0.75,0.75,0.4,0.4,0,0.1,0.9,0,0.25,0.25,1,0.85,0.9,0.9,9347,frame.09347.jpg,0.011695229,0.884142339,0.016305946,0.001718501,0.004636075,0.008636558,0.000297318,0.07256801
0.7,0.7,0.25,0.25,0.45,0.45,0.95,0.95,0.1,0.1,0,0,0.95,0.45,0.05,0.05,9348,frame.09348.jpg,0.041873846,0.8742345,0.010130186,0.00151005,0.003479194,0.018398197,0.004262709,0.046111334
0.635318,0.635318,0.226899,0.226899,0.408418,0.408418,0.862217,0.862217,0.0907597,0.0907597,0,0,0.862217,0.408418,0.0453798,0.0453798,9349,frame.09349.jpg,0.011151032,0.9129138,0.008790548,0.000322426,0.00108725,0.003858739,0.000384967,0.061491266
0.75,0.75,0.7,0.7,0.35,0.35,0.15,0.1,0.05,0.15,0.75,0.75,0.1,0.4,0.15,0.15,9350,frame.09350.jpg,0.010573764,0.7779337,0.014020873,0.00147742,0.003404922,0.011886329,0.001249054,0.179453909
0.65665,0.65665,0.612873,0.612873,0.306436,0.306436,0.13133,0.0875533,0.0437766,0.13133,0.65665,0.65665,0.0875533,0.350213,0.13133,0.13133,9351,frame.09351.jpg,0.01706728,0.7221048,0.0146874,0.001569795,0.002969115,0.010905156,0.001651425,0.229045048
0.95,0.95,0.2,0.2,0.15,0.15,0,0.1,0.15,0.1,0.95,0.95,0.05,0.35,0.1,0.1,9352,frame.09352.jpg,0.083490044,0.767139137,0.012300204,0.001569197,0.002242412,0.016006332,0.005661124,0.111591578
0.61353,0.61353,0.149397,0.149397,0.144082,0.144082,0.00569506,0.070427,0.0985217,0.0618844,0.642005,0.642005,0.0309422,0.233681,0.0647319,0.0647319,9353,frame.09353.jpg,0.022035047,0.8233582,0.013968671,0.000678399,0.001444824,0.011937672,0.001206848,0.125370353
0.45,0.45,0.45,0.45,0.9,0.9,0.1,0.15,0.1,0,0.95,0.95,0,0.3,0.05,0.05,9354,frame.09354.jpg,0.046656895,0.7093816,0.032258593,0.003408114,0.006155439,0.104193106,0.01183118,0.08611509
0.505274,0.505274,0.360221,0.360221,0.306007,0.306007,0.0869564,0.0371866,0.0455129,0,0.276959,0.276959,0,0.0743732,0.0331173,0.0331173,9355,frame.09355.jpg,0.015799735,0.726979852,0.013251274,0.00046452,0.001053625,0.162231788,0.008914388,0.0713048
0.95,0.95,0.6,0.6,0.2,0.2,0.15,0,0.05,0,0.1,0.1,0,0,0.05,0.05,9356,frame.09356.jpg,0.02603574,0.9131807,0.005227877,0.000147635,0.000417156,0.011058806,0.001818362,0.042113688
0.695151,0.695151,0.817825,0.817825,0.449804,0.449804,0.0408913,0.0408913,0,0.0817825,0,0,0.776934,0.736042,0.122674,0.122674,9357,frame.09357.jpg,0.045550283,0.8409435,0.008531427,0.003029996,0.006933012,0.05945196,0.006914688,0.028645147
0.85,0.85,1,1,0.55,0.55,0.05,0.05,0,0.1,0,0,0.95,0.9,0.15,0.15,9358,frame.09358.jpg,0.07532854,0.745692432,0.009140532,0.002266781,0.004284367,0.123442329,0.031865034,0.007979969
0.6,0.6,0.5,0.5,0.75,0.75,0.05,0.85,0.15,0.1,0.8,0.8,0.1,0.2,0.1,0.1,9359,frame.09359.jpg,0.025316903,0.8444346,0.018368797,0.000479079,0.001556847,0.001955672,0.00030025,0.107587859
0.571404,0.571404,0.47617,0.47617,0.714255,0.714255,0.047617,0.809489,0.142851,0.0952341,0.761872,0.761872,0.0952341,0.190468,0.0952341,0.0952341,9360,frame.09360.jpg,0.028620182,0.8714062,0.019128,0.000374586,0.001441021,0.001663692,0.000268282,0.07709805
0.8,0.8,0,0,0.4,0.4,0,0.05,1,0,0.95,0.95,0.15,0.4,0.1,0.1,9361,frame.09361.jpg,0.06602318,0.5635568,0.03667844,0.003333976,0.002190407,0.002594587,0.000824086,0.324798524
0.584598,0.584598,0.0390213,0.0390213,0.320815,0.320815,0.00300164,0.0374754,0.749508,0.0570312,0.694023,0.694023,0.103421,0.308808,0.0749508,0.0749508,9362,frame.09362.jpg,0.010637466,0.7248853,0.018066919,0.00068587,0.000984296,0.00105063,0.000115514,0.243574053
0.55,0.55,0.65,0.65,0.75,0.75,0.05,0.05,1,0.95,0.65,0.65,0,0.55,0.1,0.1,9363,frame.09363.jpg,0.02526272,0.8774059,0.03516582,0.002420633,0.009383362,0.001942548,0.000210365,0.048208658
0.393218,0.393218,0.185084,0.185084,0.564992,0.564992,0.0542519,0.461358,0.632699,0.601064,0.388637,0.388637,0.045234,0.483686,0.0632699,0.0632699,9364,frame.09364.jpg,0.012338091,0.8869314,0.029070089,0.000924406,0.004303832,0.00151694,0.000161783,0.06475341
0.65,0.65,0.15,0.15,0.95,0.95,0.1,1,1,0.95,0.6,0.6,0.1,0.85,0.1,0.1,9365,frame.09365.jpg,0.025933651,0.7529018,0.090918765,0.00316269,0.005657754,0.001576285,0.000149474,0.119699582
0.0879341,0.0879341,0.483638,0.483638,0.395703,0.395703,0,0.043967,0,0.0879341,0.791407,0.791407,0.043967,0.879341,0,0,9366,frame.09366.jpg,0.003459491,0.4646601,0.007832369,0.001247785,0.004536716,0.3806684,0.005664512,0.131930634
0.1,0.1,0.55,0.55,0.45,0.45,0,0.05,0,0.1,0.9,0.9,0.05,1,0,0,9367,frame.09367.jpg,0.001311147,0.654435933,0.011063989,0.000369558,0.001410703,0.150093958,0.000894033,0.180420652
0.6,0.6,0.5,0.5,0.15,0.15,0.95,0.9,1,0.15,0.65,0.65,0.1,0.4,1,1,9368,frame.09368.jpg,0.006150445,0.6531455,0.016088069,0.000857589,0.001505375,0.001800664,0.000138669,0.3203137
0.492825,0.492825,0.300905,0.300905,0.0591664,0.0591664,0.588187,0.574563,0.309057,0.406811,0.360071,0.360071,0.0455433,0.383441,0.60181,0.60181,9369,frame.09369.jpg,0.020211414,0.817210555,0.030018373,0.001860343,0.003366577,0.001712116,0.000269665,0.125350967
0.9,0.9,0.45,0.45,0.05,0.05,0.9,0.9,0.1,1,0.5,0.5,0.05,0.75,0.9,0.9,9370,frame.09370.jpg,0.027096612,0.8949604,0.025842605,0.00106634,0.001816699,0.001246986,0.000169481,0.04780089
0.105176,0.105176,0.346116,0.346116,0.552611,0.552611,0.105176,0.588634,0.000175328,0.036286,0.622465,0.622465,8.77E-05,0.00131496,0.0361106,0.0361106,9371,frame.09371.jpg,0.002133458,0.777015865,0.009841369,0.000236877,0.000812275,0.013323513,0.00028323,0.196353421
0.15,0.15,0.5,0.5,0.8,0.8,0.15,0.85,0,0.05,0.9,0.9,0,0,0.05,0.05,9372,frame.09372.jpg,0.001895017,0.8075274,0.0252274,0.00012616,0.000743956,0.00081435,2.09E-05,0.163644746
0.345343,0.345343,0.733854,0.733854,0.172672,0.172672,0.0863358,0.129504,0.0431679,0.0431679,0,0,0.82019,0.172672,0,0,9373,frame.09373.jpg,0.003165022,0.6720312,0.005936251,0.000246064,0.001196475,0.2472451,0.004017523,0.06616234
0.4,0.4,0.85,0.85,0.2,0.2,0.1,0.15,0.05,0.05,0,0,0.95,0.2,0,0,9374,frame.09374.jpg,0.01021549,0.524061859,0.012544171,0.002228152,0.007378108,0.3302827,0.019810706,0.09347881
0.338059,0.338059,0.241471,0.241471,0.144883,0.144883,0,0.0965884,0.0482942,0.91759,0.531236,0.531236,0.0965884,0.0482942,0.965884,0.965884,9375,frame.09375.jpg,0.005039216,0.9396492,0.008056038,0.000109882,0.000204131,0.000421563,1.28E-05,0.046507202
0.35,0.35,0.25,0.25,0.15,0.15,0,0.1,0.05,0.95,0.55,0.55,0.1,0.05,1,1,9376,frame.09376.jpg,0.012248676,0.9417225,0.009987025,0.00017514,0.000361882,0.000457717,1.96E-05,0.03502743
0.797185,0.797185,0.24912,0.24912,0,0,0.946657,0.996481,0,0.0498241,0.24912,0.24912,0,0.597889,0.0996481,0.0996481,9377,frame.09377.jpg,0.00532621,0.936677039,0.005632921,8.12E-05,0.000369363,0.000964473,5.89E-05,0.050889906
0.8,0.8,0.25,0.25,0,0,0.95,1,0,0.05,0.25,0.25,0,0.6,0.1,0.1,9378,frame.09378.jpg,0.006258368,0.9015043,0.005280398,0.000123145,0.000492901,0.001372511,0.000117567,0.084850855
0.35,0.35,0.25,0.25,0.45,0.45,0,0.1,0.1,0.05,0.1,0.1,0,0,0.15,0.15,9379,frame.09379.jpg,0.008930123,0.8480531,0.008243332,0.000257062,0.000608023,0.012496883,0.000749899,0.120661572
0.35,0.35,0.25,0.25,0.45,0.45,0,0.1,0.1,0.05,0.1,0.1,0,0,0.15,0.15,9380,frame.09380.jpg,0.008930123,0.8480531,0.008243332,0.000257062,0.000608023,0.012496883,0.000749899,0.120661572
0.95,0.95,0.6,0.6,0.15,0.15,0,1,0.95,0,1,1,0.9,0,0.15,0.15,9381,frame.09381.jpg,0.010806005,0.644593656,0.013801688,0.000178847,0.000212341,0.000383793,2.51E-05,0.329998553
0.784946,0.784946,0.51528,0.51528,0.131521,0.131521,0,0.852798,0.748928,0.00720348,0.823984,0.823984,0.77112,0.0720348,0.12792,0.12792,9382,frame.09382.jpg,0.007236362,0.752991736,0.014116144,0.000131838,0.000323848,0.000376567,2.81E-05,0.224795476
0.6,0.6,0.65,0.65,0.2,0.2,0,1,0.1,0.1,0.6,0.6,0.95,1,0.15,0.15,9383,frame.09383.jpg,0.012467303,0.804282069,0.026685532,0.00117736,0.003171953,0.001951038,0.000199038,0.15006569
0.266486,0.266486,0.295111,0.295111,0.237739,0.237739,0.146343,0.441575,0.0418468,0.0649536,0.335806,0.335806,0.543888,0.534002,0.0627703,0.0627703,9384,frame.09384.jpg,0.002164294,0.7400322,0.009260244,0.000275368,0.000757365,0.014168801,0.000173832,0.2331679
0.1,0.1,0.15,0.15,1,1,0.95,0.15,0,0.15,0.55,0.55,0.95,0.75,0,0,9385,frame.09385.jpg,0.01736525,0.7105206,0.015314305,0.004358225,0.015045767,0.1940552,0.012574003,0.0307666
0.183707,0.183707,0.0915021,0.0915021,0.585473,0.585473,0.440447,0.222388,0.0163608,0.230569,0.37641,0.37641,0.432267,0.473871,0.0245411,0.0245411,9386,frame.09386.jpg,0.012256246,0.7405574,0.015675245,0.001255484,0.003683254,0.165056974,0.00743837,0.05407704
0.85,0.85,0.15,0.15,0.85,0.85,0.1,0.95,0.1,1,0.8,0.8,0.05,0.85,0.15,0.15,9387,frame.09387.jpg,0.167389184,0.746707,0.02714692,0.005905513,0.006959908,0.021859603,0.006721949,0.017309893
0.305564,0.305564,0.369485,0.369485,0.474379,0.474379,0.0524991,0.37682,0.0337419,0.374934,0.43875,0.43875,0.392015,0.643193,0.0881273,0.0881273,9388,frame.09388.jpg,0.017606854,0.866218746,0.01256093,0.001112104,0.003163984,0.05181757,0.003498288,0.04402152
0.05,0.05,0.85,0.85,0.5,0.5,0.05,0.15,0,0.1,0.45,0.45,1,0.95,0.1,0.1,9389,frame.09389.jpg,0.008880471,0.804298162,0.014083056,0.004436255,0.017434074,0.09380027,0.003129354,0.05393837
0.450415,0.450415,0.434548,0.434548,0.668273,0.668273,0.104841,0.0726194,0.0691149,0.0368937,0.217858,0.217858,0.127035,0.229539,0.0368937,0.0368937,9390,frame.09390.jpg,0.014182838,0.8703811,0.013451932,0.000944829,0.002314543,0.02093772,0.001614947,0.07617209
0.65,0.65,0.6,0.6,0.95,0.95,0.15,0.1,0.1,0.05,0.3,0.3,0.15,0.3,0.05,0.05,9391,frame.09391.jpg,0.09965548,0.7047575,0.01940444,0.005642847,0.009505778,0.0894339,0.03304715,0.038552888
0.226807,0.226807,0.589698,0.589698,0.816504,0.816504,0.0907227,0.0453614,0.0453614,0,0.544336,0.544336,0.0907227,0.317529,0.816504,0.816504,9392,frame.09392.jpg,0.073314734,0.7688207,0.04042961,0.008559745,0.015185429,0.005669296,0.001504337,0.086516134
0.25,0.25,0.65,0.65,0.9,0.9,0.1,0.05,0.05,0,0.6,0.6,0.1,0.35,0.9,0.9,9393,frame.09393.jpg,0.03836988,0.8583699,0.01960882,0.00276226,0.006851207,0.005143394,0.000756023,0.06813854
0.9,0.9,0.45,0.45,0.6,0.6,0.9,0.95,0.05,0.05,0.5,0.5,0.15,0.1,0.9,0.9,9394,frame.09394.jpg,0.122719869,0.764073849,0.020400226,0.000917016,0.001070011,0.000778465,0.000295427,0.089745164
0.9,0.9,0.45,0.45,0.6,0.6,0.9,0.95,0.05,0.05,0.5,0.5,0.15,0.1,0.9,0.9,9395,frame.09395.jpg,0.122719869,0.764073849,0.020400226,0.000917016,0.001070011,0.000778465,0.000295427,0.089745164
0,0,1,1,0.45,0.45,0,0.95,0.05,1,0.65,0.65,0.1,0.25,0.85,0.85,9396,frame.09396.jpg,0.010483535,0.9137264,0.020529151,0.001653135,0.006306468,0.011984956,0.000447722,0.03486865
0,0,1,1,0.45,0.45,0,0.95,0.05,1,0.65,0.65,0.1,0.25,0.85,0.85,9397,frame.09397.jpg,0.010483535,0.9137264,0.020529151,0.001653135,0.006306468,0.011984956,0.000447722,0.03486865
0.8,0.8,0.55,0.55,0.05,0.05,0.05,0.05,0,0,0.6,0.6,0.15,0.95,0.1,0.1,9398,frame.09398.jpg,0.008441974,0.850063145,0.006665858,0.000312786,0.000911475,0.016879369,0.000667672,0.116057731
0.8,0.8,0.55,0.55,0.05,0.05,0.05,0.05,0,0,0.6,0.6,0.15,0.95,0.1,0.1,9399,frame.09399.jpg,0.008441974,0.850063145,0.006665858,0.000312786,0.000911475,0.016879369,0.000667672,0.116057731
0,0,0.75,0.75,0.15,0.15,0.15,0.05,0,1,0.5,0.5,1,0.3,1,1,9400,frame.09400.jpg,0.005312325,0.9625195,0.008949066,0.000279765,0.000917693,0.001795035,3.02E-05,0.020196324
0,0,0.748325,0.748325,0.149665,0.149665,0.149665,0.0498883,0,0.997767,0.498883,0.498883,0.997767,0.29933,0.997767,0.997767,9401,frame.09401.jpg,0.006066783,0.915368,0.015597001,0.000731433,0.002363146,0.005238525,0.000121109,0.054514006
0.35,0.35,0.95,0.95,0.3,0.3,0.05,0.85,1,0,0.25,0.25,1,0.45,0.1,0.1,9402,frame.09402.jpg,0.004716657,0.7926087,0.021802217,0.000541884,0.001321196,0.001219216,7.67E-05,0.177713454
0.279397,0.279397,0.760399,0.760399,0.301071,0.301071,0.106591,0.66123,0.785043,0.0712585,0.21942,0.21942,0.785043,0.353626,0.0849176,0.0849176,9403,frame.09403.jpg,0.005272143,0.7802341,0.016697522,0.000549488,0.001331054,0.001772574,9.99E-05,0.194043264
0.1,0.1,0.3,0.3,0.95,0.95,0.95,0,0.1,1,0.35,0.35,0.1,0.05,0.1,0.1,9404,frame.09404.jpg,0.008174355,0.90267,0.015308992,0.001767687,0.01179971,0.04034721,0.002118806,0.01781319
0.377296,0.377296,0.127581,0.127581,0.227324,0.227324,0.58069,0.0557947,0.0611253,0.239288,0.0837508,0.0837508,0.0611253,0.0677591,0.042527,0.042527,9405,frame.09405.jpg,0.010584778,0.739745,0.01081805,0.000277046,0.000819312,0.191794768,0.008127543,0.037833463
0.95,0.95,0.15,0.15,0,0,0.95,0.15,0.1,0,0,0,0.1,0.15,0.05,0.05,9406,frame.09406.jpg,0.059325416,0.8570523,0.007598246,0.000224445,0.000587385,0.027053148,0.005551694,0.04260732
0.0175428,0.0175428,0.156865,0.156865,0.346715,0.346715,0.0175428,0.0412938,0.00184661,0.0770478,0.654906,0.654906,0.117418,0.657676,0.000923304,0.000923304,9407,frame.09407.jpg,0.003490209,0.5388193,0.010824756,0.000858351,0.003068945,0.23958455,0.004532122,0.198821753
0,0,0.2,0.2,0.45,0.45,0,0.05,0,0.1,0.85,0.85,0.15,0.85,0,0,9408,frame.09408.jpg,0.002163622,0.570316,0.012738328,0.000700696,0.002676156,0.253471464,0.001581521,0.156352222
0.82116,0.82116,0.648284,0.648284,0.518627,0.518627,0.82116,0.82116,0.0864379,0,0.475408,0.475408,0.129657,0.475408,0.0432189,0.0432189,9409,frame.09409.jpg,0.019621966,0.9436395,0.007621788,0.000199782,0.00102274,0.001732297,0.000261106,0.025900822
0.95,0.95,0.75,0.75,0.6,0.6,0.95,0.95,0.1,0,0.55,0.55,0.15,0.55,0.05,0.05,9410,frame.09410.jpg,0.04912508,0.7920783,0.015694551,0.000750515,0.001777131,0.010783272,0.002544278,0.127246857
0,0,0.75,0.75,0.15,0.15,0.15,0.15,0.05,0,1,1,0.05,0.2,0,0,9411,frame.09411.jpg,0.000336624,0.415229678,0.005494445,7.48E-05,0.00039302,0.138509244,0.000494609,0.439467579
0.246101,0.246101,0.30653,0.30653,0.338169,0.338169,0.0920686,0.322788,0.0306895,0.0307626,0.536884,0.536884,0.0460708,0.276571,0.261482,0.261482,9412,frame.09412.jpg,0.003819114,0.8545616,0.010910243,0.000465863,0.00131766,0.002013507,0.000110333,0.12680164
0.8,0.8,0.25,0.25,0.95,0.95,0.15,0.9,0.05,0.1,0.75,0.75,0.1,0.7,0.85,0.85,9413,frame.09413.jpg,0.219277814,0.715794444,0.016975198,0.002547138,0.003276944,0.002732621,0.001180423,0.03821544
0.35,0.35,0.25,0.25,0.05,0.05,0.15,0,0.95,0.05,0.4,0.4,1,0.4,0.05,0.05,9414,frame.09414.jpg,0.002362858,0.839065,0.009734048,0.000114321,0.000471945,0.000771308,2.36E-05,0.147456884
0.35,0.35,0.25,0.25,0.05,0.05,0.15,0,0.95,0.05,0.4,0.4,1,0.4,0.05,0.05,9415,frame.09415.jpg,0.002362858,0.839065,0.009734048,0.000114321,0.000471945,0.000771308,2.36E-05,0.147456884
0.35,0.35,0,0,0.7,0.7,1,0.1,0.15,0,0.05,0.05,0.05,0.1,0.05,0.05,9416,frame.09416.jpg,0.028394906,0.8447596,0.015900567,0.001018299,0.00286818,0.06074704,0.006098401,0.040213037
0.335171,0.335171,0,0,0.670342,0.670342,0.957631,0.0957631,0.143645,0,0.0478816,0.0478816,0.0478816,0.0957631,0.0478816,0.0478816,9417,frame.09417.jpg,0.029890515,0.74100095,0.017536856,0.0008324,0.002211495,0.13071163,0.01766941,0.060146764
0.15,0.15,0.3,0.3,0.25,0.25,0.05,0,0.05,0.05,0.1,0.1,0,0.05,0.95,0.95,9418,frame.09418.jpg,0.007358781,0.923854768,0.006941374,0.000239796,0.000481439,0.001763801,8.09E-05,0.059279114
0.127121,0.127121,0.254242,0.254242,0.211868,0.211868,0.0423737,0,0.0423737,0.0423737,0.0847474,0.0847474,0,0.0423737,0.8051,0.8051,9419,frame.09419.jpg,0.005066641,0.920251667,0.008292994,0.000179071,0.000330216,0.00109706,3.99E-05,0.064742506
0.4,0.4,0.85,0.85,0.55,0.55,0.1,0.05,0,0.15,0.9,0.9,0,0.35,0,0,9420,frame.09420.jpg,0.022296947,0.586267054,0.031438816,0.003475698,0.006705706,0.226431265,0.016863948,0.106520534
0.367814,0.367814,0.367217,0.367217,0.600253,0.600253,0.387598,0.0193202,0,0.0967337,0.36715,0.36715,0.0581596,0.464813,0,0,9421,frame.09421.jpg,0.014468845,0.497703016,0.013793108,0.003142544,0.006013323,0.217449516,0.015769118,0.23166053
0.55,0.55,0.1,0.1,1,1,0.9,0,0,0.1,0.05,0.05,0.15,0.85,0,0,9422,frame.09422.jpg,0.06425936,0.75957334,0.009347889,0.001687994,0.003505649,0.11740125,0.023160707,0.021063784
0.142842,0.142842,0.285684,0.285684,0.249973,0.249973,0.678499,0.0357104,0.678499,0.107131,0.214263,0.214263,0.0357104,0.357104,0.714209,0.714209,9423,frame.09423.jpg,0.00190329,0.7981082,0.011984393,0.000264988,0.000480438,0.001221909,3.60E-05,0.186000764
0.2,0.2,0.4,0.4,0.35,0.35,0.95,0.05,0.95,0.15,0.3,0.3,0.05,0.5,1,1,9424,frame.09424.jpg,0.012864669,0.8568721,0.016121697,0.000903403,0.001640619,0.002969288,0.000149103,0.108479165
0.193518,0.193518,0.290277,0.290277,0.628934,0.628934,0.0967591,0.0967591,0.0967591,0,0.241898,0.241898,0.870832,0.628934,0,0,9425,frame.09425.jpg,0.008632347,0.7243937,0.010806592,0.001289798,0.00357187,0.09454951,0.002994241,0.153761923
0.2,0.2,0.3,0.3,0.65,0.65,0.1,0.1,0.1,0,0.25,0.25,0.9,0.65,0,0,9426,frame.09426.jpg,0.011430118,0.6611603,0.011007752,0.002303733,0.005154051,0.16892837,0.005526437,0.134489238
0.25,0.25,0.15,0.15,0.65,0.65,0.05,0.1,1,0.15,0,0,0.1,0.05,0,0,9427,frame.09427.jpg,0.004496585,0.8669445,0.019201636,0.000178885,0.000719291,0.00058022,2.04E-05,0.107858472
0.25,0.25,0.15,0.15,0.65,0.65,0.05,0.1,1,0.15,0,0,0.1,0.05,0,0,9428,frame.09428.jpg,0.004496585,0.8669445,0.019201636,0.000178885,0.000719291,0.00058022,2.04E-05,0.107858472
0.3,0.3,0.95,0.95,0.5,0.5,0.15,0.05,0.05,1,0.8,0.8,0.1,0.4,0.85,0.85,9429,frame.09429.jpg,0.021842437,0.9058059,0.015298571,0.001449754,0.003578164,0.00580712,0.000468392,0.045749646
0.3,0.3,0.95,0.95,0.5,0.5,0.15,0.05,0.05,1,0.8,0.8,0.1,0.4,0.85,0.85,9430,frame.09430.jpg,0.021842437,0.9058059,0.015298571,0.001449754,0.003578164,0.00580712,0.000468392,0.045749646
0.15,0.15,0.55,0.55,0.25,0.25,0.05,0.05,0.9,0.95,0.35,0.35,0.05,1,0.1,0.1,9431,frame.09431.jpg,0.004914171,0.840336859,0.022043476,0.001196046,0.003236952,0.003676499,0.000147908,0.124448106
0.144548,0.144548,0.530011,0.530011,0.240914,0.240914,0.0481828,0.0481828,0.867291,0.915473,0.33728,0.33728,0.0481828,0.963656,0.0963656,0.0963656,9432,frame.09432.jpg,0.002012552,0.858818,0.019097896,0.000531375,0.002318487,0.001729561,4.57E-05,0.115446463
0.5,0.5,0.35,0.35,0.05,0.05,0.9,1,0,0.85,0.65,0.65,0,0.55,0,0,9433,frame.09433.jpg,0.003253941,0.9515356,0.007395239,0.000110057,0.000593143,0.004232928,0.000144732,0.03273436
0.447433,0.447433,0.287362,0.287362,0.053357,0.053357,0.682439,0.828306,0.00783062,0.640828,0.501791,0.501791,0.00391531,0.489044,0.0783062,0.0783062,9434,frame.09434.jpg,0.002495981,0.9440085,0.008570477,8.42E-05,0.000523266,0.001137747,4.10E-05,0.04313888
0.9,0.9,0.3,0.3,0.2,0.2,0.05,0.95,0.1,0,0.15,0.15,0.05,0.95,1,1,9435,frame.09435.jpg,0.072044246,0.822173,0.013090174,0.001593493,0.0020622,0.001833146,0.000417228,0.08678649
0.355794,0.355794,0.295189,0.295189,0.278296,0.278296,0.0288223,0.221609,0.0372686,0.407517,0.045715,0.045715,0.00844639,0.303112,0.20968,0.20968,9436,frame.09436.jpg,0.005673875,0.89592886,0.012626262,0.000396045,0.001074166,0.004193103,0.000196651,0.079911016
0.5,0.5,0.6,0.6,0.6,0.6,0.05,0.15,0.05,1,0.05,0.05,0,0.35,0.1,0.1,9437,frame.09437.jpg,0.008249315,0.9661394,0.009292725,0.000265947,0.002081733,0.003321297,0.000221441,0.010428152
0.5904,0.5904,0.445465,0.445465,0.508087,0.508087,0.0684334,0.0487435,0.0684334,0.210149,0.287613,0.287613,0.0626226,0.197232,0.0742441,0.0742441,9438,frame.09438.jpg,0.03579479,0.912186742,0.014058354,0.000628876,0.002061302,0.006710426,0.000963033,0.027596466
0.85,0.85,0.6,0.6,0.7,0.7,0.1,0.05,0.1,0.15,0.45,0.45,0.1,0.25,0.1,0.1,9439,frame.09439.jpg,0.08161845,0.825106442,0.015213379,0.00067803,0.001288381,0.011977775,0.003831285,0.060286276
0.499811,0.499811,0.116195,0.116195,0.494148,0.494148,0.00377517,0.033069,0.0349566,0.0992071,0.609436,0.609436,0.066138,0.165345,0.00377517,0.00377517,9440,frame.09440.jpg,0.04090591,0.7715619,0.017464627,0.001130252,0.002459615,0.101589642,0.014950514,0.049937524
0.75,0.75,0.15,0.15,0.75,0.75,0,0.05,0.05,0.15,0.95,0.95,0.1,0.25,0,0,9441,frame.09441.jpg,0.212931961,0.552143633,0.023956284,0.003027053,0.00340245,0.08456273,0.047914147,0.07206175
0.571585,0.571585,0.101085,0.101085,0.0753731,0.0753731,0.0992424,0.66223,0.0336949,0.0349231,0.574042,0.574042,0.0673898,0.565444,0.661616,0.661616,9442,frame.09442.jpg,0.02016601,0.834868,0.014640992,0.000746754,0.001116578,0.001525664,0.000162583,0.1267734
0.85,0.85,0.15,0.15,0.1,0.1,0.15,1,0.05,0.05,0.85,0.85,0.1,0.85,1,1,9443,frame.09443.jpg,0.021212269,0.7982369,0.010753864,0.000345728,0.000418525,0.000718465,7.16E-05,0.168242633
0.934695,0.934695,0.841226,0.841226,0.280409,0.280409,0.0467348,0.0934695,0.88796,0,0.420613,0.420613,0.0467348,0.233674,0.934695,0.934695,9444,frame.09444.jpg,0.040694546,0.8549742,0.021866119,0.000805087,0.001858406,0.000405516,8.51E-05,0.07931103
1,1,0.9,0.9,0.3,0.3,0.05,0.1,0.95,0,0.45,0.45,0.05,0.25,1,1,9445,frame.09445.jpg,0.018551564,0.826189756,0.012188583,0.000237295,0.000493566,0.000418661,6.12E-05,0.141859323
0.05,0.05,0,0,0.65,0.65,0.1,0.15,1,0.05,0.05,0.05,1,0.45,0.15,0.15,9446,frame.09446.jpg,0.004597247,0.7334567,0.017646525,0.001173447,0.001987831,0.002870906,0.000154201,0.23811318
0.05,0.05,0,0,0.65,0.65,0.1,0.15,1,0.05,0.05,0.05,1,0.45,0.15,0.15,9447,frame.09447.jpg,0.004597247,0.7334567,0.017646525,0.001173447,0.001987831,0.002870906,0.000154201,0.23811318
0.9,0.9,0.85,0.85,0.15,0.15,0,0.1,1,0.15,0.75,0.75,0.1,0.5,0.95,0.95,9448,frame.09448.jpg,0.007839199,0.829369068,0.010794319,0.00020508,0.000402971,0.00055982,3.82E-05,0.150791347
