au_1_left,au_1_right,au_2_left,au_2_right,au_4_left,au_4_right,au_5,au_6,au_7,au_10,au_12_left,au_12_right,au_25,au_26,au_45_left,au_45_right,frame,name, sadness, neutral, contempt, disgust, anger, surprise, fear, happiness
0.47476,0.379808,0.094952,0.047476,0.427284,0.569712,0.047476,0.094952,0.71214,0.902045,0.617188,0.664664,0.379808,0.379808,0.854568,0.189904,4078,frame.04078.jpg,0.014047864,0.9124754,0.022030696,0.000286533,0.000833794,0.000344863,2.76E-05,0.049953178
0.9,0.7,0.3,0.95,0.2,1,0.9,0.7,0.55,0.3,0.75,0,0,0.2,0.1,0.25,4079,frame.04079.jpg,0.025281197,0.889048636,0.019533,0.000250939,0.000831862,0.000406764,5.69E-05,0.064590685
0.9,0.7,0.3,0.95,0.2,1,0.9,0.7,0.55,0.3,0.75,0,0,0.2,0.1,0.25,4080,frame.04080.jpg,0.025281197,0.889048636,0.019533,0.000250939,0.000831862,0.000406764,5.69E-05,0.064590685
0.621484,0.610583,0.650666,0.817598,0.382207,0.363926,0.776195,0.363046,0.300722,0.495955,0.342565,0.0928265,0.340364,0.444091,0.608823,0.299841,4081,frame.04081.jpg,0.009934178,0.9112412,0.020594856,0.000338166,0.000773537,0.00061572,4.19E-05,0.0564604
0.7,0.75,0.95,1,0.55,0.25,0.95,0.35,0.3,0.7,0.3,0.15,0.55,0.65,0.95,0.4,4082,frame.04082.jpg,0.026879357,0.9376366,0.012282489,0.000426504,0.001224744,0.000590195,6.50E-05,0.02089505
0.7,0.75,0.95,1,0.55,0.25,0.95,0.35,0.3,0.7,0.3,0.15,0.55,0.65,0.95,0.4,4083,frame.04083.jpg,0.026879357,0.9376366,0.012282489,0.000426504,0.001224744,0.000590195,6.50E-05,0.02089505
0.65,0,0.05,0,1,0,0.65,0.15,0.55,0.7,0.45,0.5,0.75,0.8,0.85,0.5,4084,frame.04084.jpg,0.014776754,0.8729322,0.025370702,0.001770251,0.004297042,0.00145608,0.000162191,0.07923481
0.65,0,0.05,0,1,0,0.65,0.15,0.55,0.7,0.45,0.5,0.75,0.8,0.85,0.5,4085,frame.04085.jpg,0.014776754,0.8729322,0.025370702,0.001770251,0.004297042,0.00145608,0.000162191,0.07923481
0.228448,0.298645,0.0979774,0.179187,0.466322,0.477832,0.616687,0.443255,0.599919,0.177103,0.613016,0.0838387,0.484132,0.313329,0.381442,0.412348,4086,frame.04086.jpg,0.00598145,0.831799865,0.020676946,0.000475488,0.000978922,0.000668456,4.85E-05,0.139370352
0.2,0.5,0.15,0.3,0.5,0.8,0.85,0.7,0.85,0.1,0.9,0,0.6,0.3,0.4,0.55,4087,frame.04087.jpg,0.004317517,0.7836773,0.030077023,0.000437019,0.000790653,0.000661114,3.29E-05,0.180006474
0.194046,0.485116,0.145535,0.291069,0.485116,0.776185,0.824697,0.679162,0.824697,0.0970232,0.873208,0,0.582139,0.291069,0.388093,0.533627,4088,frame.04088.jpg,0.004946711,0.746734858,0.04153935,0.000754034,0.000869355,0.001112523,5.94E-05,0.203983739
0.35,0.05,0.7,0.65,0.7,0.85,0.65,0,0.6,0.6,0.25,0.75,0.85,0.85,0.05,0,4089,frame.04089.jpg,0.003328471,0.819564044,0.014771587,0.002075298,0.013798209,0.115764692,0.003387807,0.027309878
0.35,0.05,0.7,0.65,0.7,0.85,0.65,0,0.6,0.6,0.25,0.75,0.85,0.85,0.05,0,4090,frame.04090.jpg,0.003328471,0.819564044,0.014771587,0.002075298,0.013798209,0.115764692,0.003387807,0.027309878
0.0980262,0.447811,0.196052,0.229662,0.751537,0.576645,0.599985,0.185162,0.0781092,0.670626,0.5726,0.791993,0.243354,0.724774,0.447811,0.48142,4091,frame.04091.jpg,0.026266497,0.8986209,0.014420469,0.001074047,0.0020393,0.002178029,0.00018159,0.055219136
0.1,0.6,0.2,0.25,0.95,0.7,0.75,0.25,0.05,0.85,0.75,1,0.25,0.9,0.6,0.65,4092,frame.04092.jpg,0.033298846,0.872439,0.022305721,0.00263945,0.005146168,0.002473518,0.000425267,0.06127201
0.0937579,0.562548,0.187516,0.234395,0.8907,0.656305,0.703184,0.234395,0.046879,0.796942,0.703184,0.937579,0.234395,0.843821,0.562548,0.609426,4093,frame.04093.jpg,0.012192088,0.906496763,0.016211322,0.001810178,0.004180759,0.003024092,0.000283877,0.055800904
0.25,0.7,0.5,0.9,0.9,0.9,0.05,0.8,0.95,0.25,0.35,0,1,0.9,0.4,0.9,4094,frame.04094.jpg,0.034157176,0.9015663,0.02719427,0.004029732,0.012705468,0.002177193,0.000537686,0.017632175
0.25,0.7,0.5,0.9,0.9,0.9,0.05,0.8,0.95,0.25,0.35,0,1,0.9,0.4,0.9,4095,frame.04095.jpg,0.034157176,0.9015663,0.02719427,0.004029732,0.012705468,0.002177193,0.000537686,0.017632175
0.610996,0,0.187999,0.751996,0.704996,0.516997,0.845995,0.234999,0.657996,0.281998,0.234999,0.375998,0.939994,0.375998,0.375998,0.751996,4096,frame.04096.jpg,0.01777217,0.9063841,0.02606882,0.001026854,0.003372081,0.000995865,0.000108428,0.044271667
0.65,0,0.2,0.8,0.75,0.55,0.9,0.25,0.7,0.3,0.25,0.4,1,0.4,0.4,0.8,4097,frame.04097.jpg,0.00785102,0.8621384,0.022733217,0.000710486,0.001820636,0.00116477,7.27E-05,0.103508763
0.329933,0.223426,0.335256,0.268579,0.318821,0.206991,0.369179,0.083931,0.503118,0.190087,0.128616,0.491771,0.514465,0.424743,0.558798,0.670745,4098,frame.04098.jpg,0.003167197,0.8234679,0.016626166,0.000125888,0.000186764,0.000227049,1.03E-05,0.156188741
0.25,0.5,0.6,0,0.15,0.05,0.15,0,0.6,0.2,0.1,0.8,0.4,0.65,0.95,0.9,4099,frame.04099.jpg,0.001937564,0.824074864,0.016515631,0.000121269,0.000217257,0.000677904,1.56E-05,0.156439871
0.25,0.5,0.6,0,0.15,0.05,0.15,0,0.6,0.2,0.1,0.8,0.4,0.65,0.95,0.9,4100,frame.04100.jpg,0.001937564,0.824074864,0.016515631,0.000121269,0.000217257,0.000677904,1.56E-05,0.156439871
0.7,0.65,1,0.75,0.3,0.4,0.7,0.85,0.1,0.7,0.65,0.7,0.55,0.35,0,0.1,4101,frame.04101.jpg,0.013783164,0.9063079,0.015161119,0.000386373,0.00114068,0.0124547,0.000777057,0.049989034
0.7,0.65,1,0.75,0.3,0.4,0.7,0.85,0.1,0.7,0.65,0.7,0.55,0.35,0,0.1,4102,frame.04102.jpg,0.013783164,0.9063079,0.015161119,0.000386373,0.00114068,0.0124547,0.000777057,0.049989034
0.312739,0.676066,0.351308,0.37708,0.172215,0.300899,0.526573,0.585951,0.101954,0.152363,0.328585,0.553302,0.173172,0.236557,0.133646,0.155413,4103,frame.04103.jpg,0.004794495,0.914881766,0.009576218,5.51E-05,0.000258148,0.000636906,3.33E-05,0.06976411
0.3,1,0.25,0.4,0.2,0.4,0.7,0.75,0.15,0,0.35,0.75,0.1,0.3,0.25,0.25,4104,frame.04104.jpg,0.07030303,0.8703038,0.017001217,0.000285983,0.001136837,0.000299764,8.13E-05,0.040588014
0.294406,0.981355,0.245339,0.392542,0.196271,0.392542,0.686948,0.736016,0.147203,0,0.343474,0.736016,0.0981355,0.294406,0.245339,0.245339,4105,frame.04105.jpg,0.026183829,0.843418658,0.017071892,0.000327818,0.000904415,0.000566117,0.000107351,0.1114199
0.7,0.75,0,1,0.3,0.2,0.35,0.4,0.8,0.9,0.35,0.75,0.85,0.6,0,0.3,4106,frame.04106.jpg,0.010066884,0.9370133,0.011858442,0.000396093,0.001535922,0.000755821,7.12E-05,0.03830234
0.7,0.75,0,1,0.3,0.2,0.35,0.4,0.8,0.9,0.35,0.75,0.85,0.6,0,0.3,4107,frame.04107.jpg,0.010066884,0.9370133,0.011858442,0.000396093,0.001535922,0.000755821,7.12E-05,0.03830234
0.530479,0.568371,0.193531,0.273999,0.614411,0.474118,0.136219,0.270876,0.34822,0.424003,0.0717081,0.149052,0.353856,0.390186,0.451573,0.517645,4108,frame.04108.jpg,0.026120517,0.897245765,0.020305581,0.000627806,0.001599247,0.000955941,0.000136566,0.053008556
0.7,0.75,0.3,0.25,0.9,0.7,0.15,0.35,0.4,0.5,0.05,0.1,0.4,0.5,0.7,0.75,4109,frame.04109.jpg,0.06929789,0.891417563,0.017307907,0.0010602,0.002909517,0.000725715,0.000165923,0.01711529
0.676842,0.725188,0.290075,0.241729,0.870226,0.676842,0.145038,0.338421,0.386767,0.483459,0.0483459,0.0966917,0.386767,0.483459,0.676842,0.725188,4110,frame.04110.jpg,0.153538287,0.8003355,0.023684477,0.001257043,0.003012083,0.000655231,0.000242501,0.017274821
0.8,0.15,0.15,0.75,0.95,0,1,1,0.8,0.45,0.1,0.7,0.65,0.55,0.2,0.6,4111,frame.04111.jpg,0.006325897,0.923978031,0.017575322,0.000304473,0.000780412,0.000250964,1.65E-05,0.050768413
0.8,0.15,0.15,0.75,0.95,0,1,1,0.8,0.45,0.1,0.7,0.65,0.55,0.2,0.6,4112,frame.04112.jpg,0.006325897,0.923978031,0.017575322,0.000304473,0.000780412,0.000250964,1.65E-05,0.050768413
0.000986166,0.138286,0.18432,0.783499,0.185306,0.920676,0.139334,0.599672,0.461324,0.414859,0.828732,0.0468967,0.921477,0.599117,0.84381,0.107762,4113,frame.04113.jpg,0.001568708,0.903018236,0.013850314,0.000549316,0.001601689,0.006902524,7.18E-05,0.072437346
0,0.15,0.2,0.85,0.2,1,0.15,0.65,0.5,0.45,0.9,0.05,1,0.65,0.85,0.05,4114,frame.04114.jpg,0.001189184,0.865468,0.020323677,0.000550165,0.001330268,0.003430769,3.38E-05,0.107674062
0.0651149,0.206547,0.166871,0.647843,0.196924,0.799293,0.166476,0.526052,0.444726,0.354172,0.738397,0.120607,0.769239,0.470954,0.602763,0.0655097,4115,frame.04115.jpg,0.00170786,0.8282536,0.0194064,0.000439547,0.000785928,0.00280281,4.60E-05,0.146557838
0.65,1,0.25,0.45,0.55,0.9,0.6,0.65,0.9,0.35,1,0.85,0.6,0.1,0,0.3,4116,frame.04116.jpg,0.1439247,0.752632856,0.022359805,0.001247303,0.001409656,0.001078513,0.000325543,0.07702161
0.65,1,0.25,0.45,0.55,0.9,0.6,0.65,0.9,0.35,1,0.85,0.6,0.1,0,0.3,4117,frame.04117.jpg,0.1439247,0.752632856,0.022359805,0.001247303,0.001409656,0.001078513,0.000325543,0.07702161
0.224402,0.179521,0.583445,0.583445,0.762966,0.852727,0.673205,0.493684,0,0.448804,0.269282,0.538564,0.359043,0.718086,0.673205,0.269282,4118,frame.04118.jpg,0.008821289,0.9367004,0.014320332,0.00119863,0.003714293,0.005273494,0.000274577,0.02969699
0.25,0.2,0.65,0.65,0.85,0.95,0.75,0.55,0,0.5,0.3,0.6,0.4,0.8,0.75,0.3,4119,frame.04119.jpg,0.00542029,0.9436212,0.012433677,0.001138803,0.004756333,0.013675585,0.000325391,0.018628705
0.243008,0.302645,0.459749,0.445872,0.65138,0.656996,0.534749,0.454132,0.0555071,0.361125,0.183371,0.311234,0.383262,0.627756,0.506995,0.238878,4120,frame.04120.jpg,0.009193257,0.9366929,0.014415448,0.000574903,0.002095783,0.001191987,8.14E-05,0.035754293
0.45,0.75,0.55,0.5,0.9,0.75,0.65,0.7,0.2,0.45,0.15,0.1,0.7,0.9,0.55,0.35,4121,frame.04121.jpg,0.141609743,0.814367831,0.018866664,0.002653929,0.010771986,0.001795858,0.000771541,0.009162455
0.45,0.75,0.55,0.5,0.9,0.75,0.65,0.7,0.2,0.45,0.15,0.1,0.7,0.9,0.55,0.35,4122,frame.04122.jpg,0.141609743,0.814367831,0.018866664,0.002653929,0.010771986,0.001795858,0.000771541,0.009162455
0.277265,0.693163,0.277265,0.693163,0.785585,0.50832,0.831796,0.231054,0.369687,0.0462109,0.462109,0.50832,0.138633,0.878007,0.50832,0.739374,4123,frame.04123.jpg,0.03289773,0.839312255,0.024056148,0.002238719,0.00381416,0.003728617,0.00043428,0.093518086
0.3,0.75,0.3,0.75,0.85,0.55,0.9,0.25,0.4,0.05,0.5,0.55,0.15,0.95,0.55,0.8,4124,frame.04124.jpg,0.047858875,0.814383745,0.040068746,0.002539351,0.004281844,0.002494548,0.000430091,0.087942794
0.228756,0.605259,0.26079,0.59725,0.68329,0.459873,0.707624,0.220439,0.336152,0.0617064,0.37948,0.446526,0.150416,0.766661,0.446526,0.618914,4125,frame.04125.jpg,0.020301746,0.8826969,0.016347563,0.001290064,0.002665647,0.003149193,0.000248337,0.07330055
0.05,0.75,0.65,0.6,0.8,0.85,0.55,0.6,0.65,0.45,0.05,0.6,0.7,0.95,0.6,0.3,4126,frame.04126.jpg,0.014065601,0.9007309,0.026647057,0.002151161,0.003775336,0.000866133,0.000126445,0.05163736
0.05,0.75,0.65,0.6,0.8,0.85,0.55,0.6,0.65,0.45,0.05,0.6,0.7,0.95,0.6,0.3,4127,frame.04127.jpg,0.014065601,0.9007309,0.026647057,0.002151161,0.003775336,0.000866133,0.000126445,0.05163736
0.715085,0.0397269,0.278089,0.635631,0.317815,0.556177,0.476723,0.51645,0.119181,0.278089,0.595904,0,0.0397269,0.357542,0.317815,0.0794539,4128,frame.04128.jpg,0.013423012,0.91521275,0.021410303,0.000624148,0.002419094,0.000713594,7.10E-05,0.046126053
0.9,0.05,0.35,0.8,0.4,0.7,0.6,0.65,0.15,0.35,0.75,0,0.05,0.45,0.4,0.1,4129,frame.04129.jpg,0.01833583,0.882780433,0.030525915,0.001067381,0.003425935,0.003825798,0.000278809,0.05975989
0.72492,0.0402733,0.281913,0.644373,0.322187,0.563827,0.48328,0.523553,0.12082,0.281913,0.6041,0,0.0402733,0.36246,0.322187,0.0805467,4130,frame.04130.jpg,0.007555095,0.9080393,0.022267966,0.000556661,0.002438448,0.004057429,0.000184113,0.054901023
0.45,0.6,0.3,0.5,0.5,0.3,0.35,0.3,0.5,0.95,0.95,0.95,0.45,0.45,0.05,0.55,4131,frame.04131.jpg,0.01016387,0.907457,0.012238799,0.000377928,0.001051338,0.001506459,0.00010124,0.067103356
0.45,0.6,0.3,0.5,0.5,0.3,0.35,0.3,0.5,0.95,0.95,0.95,0.45,0.45,0.05,0.55,4132,frame.04132.jpg,0.01016387,0.907457,0.012238799,0.000377928,0.001051338,0.001506459,0.00010124,0.067103356
0.754763,0.33753,0.252367,0.462414,0.67142,0.837586,0.461634,0.0851622,0.295209,0.172144,0.381151,0.590157,0.545756,0.67116,0.710882,0.755283,4133,frame.04133.jpg,0.037066538,0.8397775,0.02792856,0.001585864,0.002437035,0.00158024,0.000243735,0.08938051
0.9,0.4,0.3,0.55,0.8,1,0.55,0.1,0.35,0.2,0.45,0.7,0.65,0.8,0.85,0.9,4134,frame.04134.jpg,0.02432997,0.821622252,0.0229981,0.001765724,0.002625776,0.001941543,0.000227442,0.124489218
0.55,0.7,0.9,0.05,0.85,0.85,0.55,0,0,0.55,0.15,0.65,0.9,1,0.05,0.9,4135,frame.04135.jpg,0.03958641,0.8012083,0.020522004,0.005383687,0.014350311,0.084997445,0.012514105,0.021437723
0.585927,0.278461,0.46617,0.395564,0.548736,0.449126,0.546082,0.278909,0.159377,0.247251,0.130821,0.301261,0.346638,0.599869,0.216265,0.346638,4136,frame.04136.jpg,0.009437853,0.913194835,0.017345397,0.00044968,0.001782882,0.004127723,0.000211714,0.053449906
1,0.1,0.4,0.95,0.65,0.4,0.9,0.7,0.4,0.15,0.2,0.2,0.1,0.65,0.5,0.1,4137,frame.04137.jpg,0.019412234,0.8838983,0.025044728,0.000592739,0.001554982,0.000647681,6.23E-05,0.068787046
0.824663,0.618497,0.206166,0.329865,0.453565,0.0824663,0.618497,0.700963,0.78343,0.412331,0.700963,0.412331,0.742197,0.0824663,0.618497,0.371098,4138,frame.04138.jpg,0.007782046,0.8477992,0.015337537,9.58E-05,0.000187368,0.000136023,8.32E-06,0.128653765
1,0.75,0.25,0.4,0.55,0.1,0.75,0.85,0.95,0.5,0.85,0.5,0.9,0.1,0.75,0.45,4139,frame.04139.jpg,0.016768381,0.8278957,0.017099239,0.000152571,0.000343259,0.000200841,2.50E-05,0.137514949
0.35,0.55,0.75,0.7,0.75,1,0.65,0.15,0.15,0.9,0.35,0.45,1,0.6,0.25,0.75,4140,frame.04140.jpg,0.010117206,0.943217158,0.015958535,0.00087447,0.002888537,0.005925575,0.000398398,0.020620134
0.410891,0.91309,0.821781,0.776127,0.365236,0.684818,0.684818,0.273927,0.365236,0.639163,0.867436,0.410891,0.0456545,0.091309,0.593509,0.867436,4141,frame.04141.jpg,0.1056363,0.775891,0.031225555,0.000704361,0.001225082,0.000722934,0.00020194,0.08439282
0.45,1,0.9,0.85,0.4,0.75,0.75,0.3,0.4,0.7,0.95,0.45,0.05,0.1,0.65,0.95,4142,frame.04142.jpg,0.027642693,0.8243306,0.02101131,0.000266503,0.00057565,0.000479308,6.81E-05,0.125625834
0.85,0.2,0.25,0.7,0.7,0.5,0.55,0.1,0.75,1,0,0.7,0.35,0.1,0.35,0.6,4143,frame.04143.jpg,0.022455841,0.9350995,0.020069787,0.000611493,0.001630994,0.000401233,5.50E-05,0.019676123
0.85,0.2,0.25,0.7,0.7,0.5,0.55,0.1,0.75,1,0,0.7,0.35,0.1,0.35,0.6,4144,frame.04144.jpg,0.022455841,0.9350995,0.020069787,0.000611493,0.001630994,0.000401233,5.50E-05,0.019676123
0.807766,0.268892,0.715808,0.896451,0.673102,0.0021822,0.761787,0.670483,0.315962,0.272383,0.312689,0.271074,0.135537,0.357795,0.0908671,0.762005,4145,frame.04145.jpg,0.005045031,0.9086679,0.015351981,0.000237391,0.000687232,0.002175622,6.82E-05,0.067766674
0.9,0.3,0.8,1,0.75,0,0.85,0.75,0.35,0.3,0.35,0.3,0.15,0.4,0.1,0.85,4146,frame.04146.jpg,0.003022723,0.907224834,0.013421717,7.46E-05,0.000318672,0.000266489,8.89E-06,0.075662114
0.9,0.6,0.95,0.6,0.05,0.4,0.75,0.9,1,0.15,0.1,0.9,0.55,0.3,0.65,0.8,4147,frame.04147.jpg,0.00960581,0.921394765,0.016687835,0.000172008,0.000573696,0.000217071,2.07E-05,0.051328134
0.744433,0.487021,0.771797,0.518095,0.0551683,0.351394,0.608367,0.746068,0.818788,0.139337,0.111972,0.742797,0.474375,0.260683,0.534011,0.658629,4148,frame.04148.jpg,0.005544505,0.8956365,0.018947266,0.000123143,0.000294316,0.000169145,1.02E-05,0.07927491
0.5,0.05,0.1,1,0.45,0.85,0.05,0.55,0.3,0.55,0.95,0.45,0.9,0.55,0.25,0.35,4149,frame.04149.jpg,0.004621016,0.884366751,0.020325009,0.000779041,0.001993102,0.004447816,0.00011242,0.08335486
0.7,0.9,0.7,0.7,0.8,0.35,0.1,0,0.1,0.5,1,0.9,0.75,0.15,0.85,0.4,4150,frame.04150.jpg,0.1118147,0.733247638,0.025991881,0.000863747,0.001216137,0.001102285,0.000365224,0.125398368
0.7,0.9,0.7,0.7,0.8,0.35,0.1,0,0.1,0.5,1,0.9,0.75,0.15,0.85,0.4,4151,frame.04151.jpg,0.1118147,0.733247638,0.025991881,0.000863747,0.001216137,0.001102285,0.000365224,0.125398368
0.0973614,0.924933,0.924933,0.584168,0.194723,0.778891,0.68153,0.146042,0.0486807,0.973614,0.194723,0.146042,0.73021,0.68153,0.876253,0.0486807,4152,frame.04152.jpg,0.074402206,0.8922404,0.017605038,0.001512451,0.005203295,0.002474833,0.000671669,0.005890081
0.1,0.95,0.95,0.6,0.2,0.8,0.7,0.15,0.05,1,0.2,0.15,0.75,0.7,0.9,0.05,4153,frame.04153.jpg,0.06434811,0.8928242,0.023587614,0.001768659,0.006352257,0.002828888,0.000597654,0.007692633
0.935153,0.935153,0.0935153,0.561092,0.607849,0.841638,0.888395,0.514334,0.888395,0.514334,0.654607,0.935153,0.841638,0.327304,0.0935153,0.280546,4154,frame.04154.jpg,0.2682447,0.673153043,0.019994391,0.001510244,0.002419855,0.000673087,0.000446276,0.033558372
1,1,0.1,0.6,0.65,0.9,0.95,0.55,0.95,0.55,0.7,1,0.9,0.35,0.1,0.3,4155,frame.04155.jpg,0.3521837,0.6054128,0.018492991,0.002349927,0.002675907,0.000893757,0.000589865,0.01740111
0.314653,0.486141,0.467535,0.232888,0.27067,0.484073,0.570851,0.464589,0.374865,0.170609,0.210457,0.584134,0.337084,0.190973,0.173555,0.128693,4156,frame.04156.jpg,0.00898131,0.9076803,0.013100333,0.000160223,0.000486206,0.000933175,5.61E-05,0.06860235
0.1,0.45,0.9,0.15,0.2,0.5,0.65,0.65,0.25,0.05,0.05,0.65,0.2,0.2,0.3,0.1,4157,frame.04157.jpg,0.003099261,0.851609766,0.024907285,0.000123133,0.000366896,0.000602362,2.44E-05,0.119266853
0.0803546,0.359343,0.718905,0.120477,0.160929,0.399465,0.520162,0.520711,0.201491,0.0408917,0.0419909,0.520821,0.160929,0.15961,0.239965,0.0798051,4158,frame.04158.jpg,0.001649885,0.8957483,0.015069082,7.66E-05,0.000321238,0.001457306,3.29E-05,0.08564462
0.25,0.1,0.3,0.35,0.6,0.2,0.65,0.9,0.9,0.45,0.95,0.95,0.6,0,0.25,0,4159,frame.04159.jpg,0.000772719,0.7880452,0.007774586,3.40E-05,7.07E-05,0.000231963,2.92E-06,0.203067869
0.212254,0.0853428,0.254579,0.297281,0.509504,0.169803,0.55145,0.764114,0.763673,0.381962,0.805966,0.806596,0.509252,0.000220633,0.212538,0.000472784,4160,frame.04160.jpg,0.000593826,0.900373161,0.010521189,3.92E-05,0.000112215,0.00013928,1.54E-06,0.08821954
0.25,0.8,0.1,0.55,0.75,0.2,0,0.9,0.2,0.3,0,1,0.35,0.35,0.7,0.75,4161,frame.04161.jpg,0.025381627,0.8719953,0.029330988,0.000271446,0.000628886,0.000275606,3.55E-05,0.072080664
0.244627,0.782806,0.0978508,0.538179,0.733881,0.195702,0,0.880657,0.195702,0.293552,0,0.978508,0.342478,0.342478,0.684955,0.733881,4162,frame.04162.jpg,0.045004554,0.9116596,0.022999452,0.000506409,0.001279966,0.00038862,7.11E-05,0.01809029
0.8,0.65,0.8,0.15,0.75,0.55,0.9,0.4,0.95,0.95,0.9,0.3,0.3,0.9,0.5,0.45,4163,frame.04163.jpg,0.012874027,0.860307,0.032983825,0.002086709,0.003813912,0.001632976,0.000183782,0.08611779
0.8,0.65,0.8,0.15,0.75,0.55,0.9,0.4,0.95,0.95,0.9,0.3,0.3,0.9,0.5,0.45,4164,frame.04164.jpg,0.012874027,0.860307,0.032983825,0.002086709,0.003813912,0.001632976,0.000183782,0.08611779
0.05,0.6,1,0.45,0.85,0.8,0.65,1,0.95,0.5,0.7,0.35,0.95,0.75,0.4,0.4,4165,frame.04165.jpg,0.004455234,0.893353939,0.024578892,0.00144974,0.004530446,0.002228349,0.000122214,0.06928119
0.05,0.6,1,0.45,0.85,0.8,0.65,1,0.95,0.5,0.7,0.35,0.95,0.75,0.4,0.4,4166,frame.04166.jpg,0.004455234,0.893353939,0.024578892,0.00144974,0.004530446,0.002228349,0.000122214,0.06928119
0.554941,0.0462451,0.0462451,0.508696,0.277471,0.462451,0,0.231225,0.647431,0.924902,0.786167,0.416206,0.138735,0.369961,0.832412,0,4167,frame.04167.jpg,0.006242636,0.90619576,0.019313306,0.000287732,0.000977341,0.000614232,2.96E-05,0.06633934
0.6,0.05,0.05,0.55,0.3,0.5,0,0.25,0.7,1,0.85,0.45,0.15,0.4,0.9,0,4168,frame.04168.jpg,0.004521663,0.906911135,0.018015659,0.00025587,0.000953311,0.000526852,2.20E-05,0.068793535
0.572539,0.18492,0.0861299,0.486409,0.417989,0.466139,0.16465,0.183675,0.333174,0.619444,0.459844,0.297684,0.0772748,0.22802,0.611834,0.29637,4169,frame.04169.jpg,0.017875277,0.9023201,0.024715377,0.000287332,0.000552451,0.000394709,2.93E-05,0.053825524
1,0.5,0.2,0.8,0.9,0.8,0.5,0.25,0.15,0.65,0.35,0.35,0.05,0.2,0.75,0.9,4170,frame.04170.jpg,0.26472047,0.7018848,0.022919208,0.000684743,0.001448265,0.000359828,0.000166053,0.007816645
0.356259,0.0661819,0.314338,0.361772,0.630889,0.393757,0.162137,0.448897,0.499631,0.565812,0.0783124,0.430148,0.0705883,0.282353,0.355153,0.215083,4171,frame.04171.jpg,0.002784062,0.9386528,0.016083475,0.000105771,0.000223875,0.000187403,6.01E-06,0.041956596
0.35,0,0.45,0.4,0.8,0.45,0.15,0.65,0.75,0.75,0.05,0.6,0.1,0.4,0.4,0.15,4172,frame.04172.jpg,0.004228747,0.92550987,0.021084052,0.000385235,0.001472767,0.000433281,2.40E-05,0.04686207
0.162328,0.608728,0.608728,0.811638,0.162328,0.121746,0.811638,0.608728,0.284073,0.162328,0.365237,0.64931,0.405819,0.446401,0.0811638,0.527565,4173,frame.04173.jpg,0.007255609,0.840232253,0.01738536,0.000541463,0.001263174,0.002205683,0.000143274,0.13097322
0.2,0.75,0.75,1,0.2,0.15,1,0.75,0.35,0.2,0.45,0.8,0.5,0.55,0.1,0.65,4174,frame.04174.jpg,0.002717504,0.8792017,0.011510635,0.000193324,0.000612917,0.001216997,3.58E-05,0.104511134
0.853592,0.384692,0.683389,0.00087258,0.0428454,0.0854727,0.683607,0.470034,0.170989,0.000174516,0.768469,0.384736,0.213791,0.213834,0.768163,0.853985,4175,frame.04175.jpg,0.003404442,0.8574542,0.012622777,5.33E-05,7.87E-05,0.000142233,5.15E-06,0.12623927
1,0.45,0.8,0,0.05,0.1,0.8,0.55,0.2,0,0.9,0.45,0.25,0.25,0.9,1,4176,frame.04176.jpg,0.001584162,0.676993251,0.007114714,2.44E-05,4.03E-05,0.000148468,4.09E-06,0.314090669
0.476037,0.358562,0.443713,0.0285833,0.493997,0.273412,0.672379,0.460474,0.0894907,0.400166,0.288375,0.129896,0.126155,0.526321,0.631374,0.59037,4177,frame.04177.jpg,0.01930677,0.9097175,0.016808875,0.00060549,0.00112491,0.001284692,9.87E-05,0.05105309
0.55,0.5,0.55,0.05,0.85,0.45,0.95,0.65,0.1,0.7,0.25,0.1,0.15,0.85,0.85,0.75,4178,frame.04178.jpg,0.0186634,0.9420631,0.015281674,0.001211994,0.002774755,0.000922512,0.000118788,0.018963762
0.236222,0.388473,0.42732,0.00699758,0.469306,0.668123,0.164804,0.696113,0.396192,0.671261,0.321635,0.236943,0.435039,0.118959,0.214508,0.51901,4179,frame.04179.jpg,0.00774182,0.9429161,0.014853475,0.000224397,0.00066725,0.000599833,3.66E-05,0.032960538
0.25,0.5,0.55,0,0.55,0.95,0.05,0.95,0.6,0.9,0.45,0.35,0.65,0,0.15,0.65,4180,frame.04180.jpg,0.009967837,0.94493103,0.024169985,0.000272098,0.001161436,0.000429994,3.12E-05,0.019036356
0.128371,0.52266,0.0814999,0.325011,0.58379,0.0682495,0.208862,0.275075,0.467641,0.361677,0.343344,0.575642,0.440131,0.236372,0.331122,0.61741,4181,frame.04181.jpg,0.005451579,0.8884369,0.012647674,0.000205066,0.000390977,0.000512734,2.53E-05,0.09232975
0.2,0.85,0.1,0.55,0.95,0.05,0.35,0.4,0.75,0.55,0.55,0.95,0.7,0.4,0.55,1,4182,frame.04182.jpg,0.009508669,0.864765048,0.015762072,0.000353204,0.00072102,0.000418421,3.95E-05,0.108432069
0.143113,0.608232,0.0715567,0.393562,0.679788,0.0357783,0.250448,0.286227,0.536675,0.393562,0.393562,0.679788,0.500897,0.286227,0.393562,0.715567,4183,frame.04183.jpg,0.007169672,0.8535774,0.01644929,0.000265567,0.000514979,0.000399978,2.95E-05,0.121593654
